stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type
5645ac07-e5f8-4a3a-84a9-9fe3b60dc54d,BUS287,"2nd St & Columbia St (NW Corner) - BUS287","2nd St & Columbia St (NW Corner) BUS287",40.4183025907458,-86.8955547747347,0
bb427340-ba42-40a5-9c40-980bfc2f29b0,BUS398,"10th St & Main St (NE Corner) - BUS398","10th St & Main St (NE Corner) BUS398",40.4191528510542,-86.8856922915991,0
b92d323a-9959-47f0-9489-70ed31155516,BUS392,"3rd St & Main St (NE Corner) - BUS392","3rd St & Main St (NE Corner) BUS392",40.4191850375643,-86.8941144284078,0
39748169-88de-4a45-9dde-21574f88f0ae,BUS573,"Roebuck Dr & State St - BUS573","Roebuck Dr & State St BUS573",40.4213026417078,-86.9020121933229,0
8fdfdf23-2340-4e64-ae3b-a908eef34974,BUS304,"Chauncey Ave & State St (SE Corner) - BUS304","Chauncey Ave & State St (SE Corner) BUS304",40.4231211795283,-86.9063734654411,0
3ecaf1c3-272b-49db-a669-0f03ad908dc2,BUS255,"(Northeast Corner) 9th St & Ferry St - BUS255","(Northeast Corner) 9th St & Ferry St BUS255",40.4200969886838,-86.8867638341644,0
2cdddcf3-5d30-427a-a6a0-22a3aa86548a,BUS849,"Howell St & 17th St (SE Corner) - BUS849",,40.4300506669313,-86.8789438533153,0
06ff712e-e493-4221-927a-b69da9eb7b3e,BUS353,"(North of) 24th St & Underwood St - BUS353","(North of) 24th St & Underwood St BUS353",40.4378089569693,-86.869629881956,0
e7fcb8e2-1240-4f90-a8db-ade4d75264d7,BUS274,"Underwood St & 20th St (SE Corner) - BUS274","Underwood St & 20th St (SE Corner) BUS274",40.4377137385436,-86.8744940682944,0
f83862d1-19a7-494f-bd79-b7fb97bee496,BUS546W,"14th St & Hartford St (at Shelter) - BUS546W","14th St & Hartford St (at Shelter) BUS546W",40.4276635007658,-86.8823904921049,0
cd6c41a3-6f63-4b5c-80a7-a60ac1789804,BUS452,"Greenbush St & 17 St  (SE Corner) - BUS452","Greenbush St & 17 St  (SE Corner) BUS452",40.4320609827078,-86.8790015208126,0
f0867b80-04b9-4037-a5b2-bef088e2fa06,BUS852,"Perrine St & 20th St (SE Corner) - BUS852",,40.435801323402,-86.8744846805623,0
f22c7e08-707b-4f9e-bd6e-8689fd0d7fdc,BUS937,"22nd St & Underwood St (SW Corner) - BUS937",,40.4377271495895,-86.8713813645471,0
2722d858-d634-461e-936c-1870ece7aa8e,BUS850,"Wabash Center on 20th St (at Shelter)  - BUS850",,40.432209845317,-86.8744471296339,0
eb2de24a-9bdf-4afb-86c9-aa1d2d7432e4,BUS451,"Riggs Community Health Clinic (@ Shelter) - BUS451","Riggs Community Health Clinic (at Shelter) BUS451",40.4285526531072,-86.878922395642,0
a8d6b1c4-79ed-4a84-86ba-32232f804244,BUS532SW,"8th St & Ferry St (SW Corner) - BUS532SW","8th St & Ferry St (SW Corner) BUS532SW",40.4200433445003,-86.8883369498454,0
e9509a77-6a62-466e-a2cc-0cc9ea97ce57,BUS220SE,"9th St & Brown St (SE Corner) - BUS220SE","9th St & Brown St (SE Corner) BUS220SE",40.4217465473263,-86.8867557875368,0
bf8bbeb5-f22d-497a-b342-0f911429ea8d,BUS549S,"Fowler House Apts on Ferry St - BUS549S","Fowler House Apts on Ferry St BUS549S",40.4200218868269,-86.8928752477691,0
8bada234-8907-406f-b12a-cb1a69a68328,BUS851,"Meharry St & 20th St (SE Corner) - BUS851",,40.4338325818677,-86.8744659050981,0
ee34693a-b1c1-49ac-af70-6ae3d82a23f2,BUS330SW,"18th St & Greenbush St (SW Corner) - BUS330SW","18th St & Greenbush St (SW Corner) BUS330SW",40.4320475716619,-86.8775973843096,0
7d522f91-eb82-41c1-be7f-1d5963c17664,BUS534S,"6th St & Ferry St (SW Corner) - BUS534S","6th St & Ferry St (SW Corner) BUS534S",40.4200178635131,-86.8907039994421,0
1c45d3aa-9658-46ef-bcc2-02f3bd30d7ba,BUS292SE,"Hartford St & 9th St (SE Corner) - BUS292SE","Hartford St & 9th St (SE Corner) BUS292SE",40.4276514308245,-86.8869649998525,0
ecd2d1df-bf82-412e-b849-2ab6e88a096d,BUS367SE,"Union St & 9th St (SE Corner) - BUS367SE","Union St & 9th St (SE Corner) BUS367SE",40.4246258988753,-86.8868349127075,0
de946b59-0929-4a1a-b4bf-bee9667b80f4,BUS847,"(East of) 14th St & Tippecanoe - BUS847",,40.4264484600096,-86.8816716600461,0
ed5bd64d-ab0c-456d-8b8a-b3e72b6c67c6,BUS854,"Albany St & 24th St (SE Corner) - BUS854",,40.4397857451311,-86.8696419518973,0
ae4d526a-eb87-4b61-b8aa-1601e18da2b1,BUS488,"17th St & Tippecanoe St (SW Corner) - BUS488","17th St & Tippecanoe St (SW Corner) BUS488",40.4264672354738,-86.8789089845961,0
2a44b63d-13e3-4e08-8bc8-d99e980f24d6,BUS783SE,"9th St & Cincinnati St (SE Corner) - BUS783SE",,40.4226732505961,-86.8867557875368,0
94192dfd-b161-4a7f-9efa-660f4c2a9da3,BUS789SW,"12th St & Hartford St (SW Corner)  - BUS789SW",,40.4276970283805,-86.8842224409713,0
5240bf15-c1cb-4c6b-a46d-6fdcf255c7de,BUS380SE,"Salem St & 9th St (SE Corner) - BUS380SE","Salem St & 9th St (SE Corner) BUS380SE",40.4256585494076,-86.8868845335772,0
d7a0fdf5-dfee-49f1-8752-7040b8309818,BUS471,"Chauncey Ave & Wood St (SW Corner) - BUS471","Chauncey Ave & Wood St (SW Corner) BUS471",40.4220120860345,-86.9076595847404,0
dbd896ee-5ee2-472e-9823-0b25b8a5f2a9,BUS332NW," 3rd St & Russell St (NW Corner) - BUS332NW"," 3rd St & Russell St (NW Corner) BUS332NW",40.4273121313639,-86.9192064952377,0
63874b3e-74ef-4f19-a714-6f8069acc379,BUS922,"Christina & Co Cumberland Ave (SE Corner) - BUS922",,40.4598701274318,-86.9340042432549,0
25c346ab-d51d-49eb-b593-c5376bdc5cab,BUS637NW,"Rockland Dr & Salisbury St (NW Corner) - BUS637NW","Rockland Dr & Salisbury St (NW Corner) BUS637NW",40.4389073216264,-86.9076206927073,0
1bb14525-0187-4b51-bd77-490626a2f42d,BUS530N,"McDonalds on Stadium - BUS530N","McDonalds on Stadium BUS530N",40.431419934715,-86.9131514080257,0
0e76a3d6-3065-4136-a856-8d08de640ccc,BUS131W,"Westminster Village N & Salisbury (NW) - BUS131W","Westminster Village N & Salisbury (NW) BUS131W",40.4586121713288,-86.9156941423234,0
9b4c9b1f-4310-4be3-aab3-a5ebe595068f,BUS403,"Walmart West Lafayette (at Shelter) - BUS403","Walmart West Lafayette (at Shelter) BUS403",40.457538,-86.934027,0
df1f96c6-e7c6-4cac-8915-f104a242d9e7,BUS218SW,"Yeager Rd & Cumberland Ave (SW Corner)  - BUS218SW","Yeager Rd & Cumberland Ave (SW Corner)  BUS218SW",40.4605071521108,-86.9246057823065,0
d6c7b46b-bad3-4bbf-bce9-14ef53130daf,BUS130,"Westminster Village S & Salisbury (NW) - BUS130","Westminster Village S & Salisbury (NW) BUS130",40.4569331083854,-86.9157102355784,0
d314b540-d9d9-476e-9391-943707c31962,BUS321,"(East of) Grant St & Wood St - BUS321","(East of) Grant St & Wood St BUS321",40.4220938934144,-86.9106274491922,0
9e11edb4-5ebd-437e-a258-c405badc802a,BUS138SW,"Salisbury St & Cumberland Ave (SW Corner)-BUS138SW","Salisbury St & Cumberland Ave (SW Corner) BUS138SW",40.4603609717107,-86.9157263288335,0
879dc3cc-9bbf-4309-b406-cff41ca5b41e,BUS644,"(South of) River Market on State St - BUS644",,40.421565498207,-86.90325673838,0
94d6f7e0-92ef-4f6b-8d24-3f7a41187dea,BUS133S,"(South) Cumberland Pointe on Cumberland - BUS133S","(South) Cumberland Pointe on Cumberland BUS133S",40.4604172981034,-86.9193245124414,0
fdf4aa70-0004-4882-9493-94709450cd9a,BUS458,"Tapawingo Dr & State St (SW Corner) - BUS458","Tapawingo Dr & State St (SW Corner) BUS458",40.4196356487057,-86.900539660486,0
b63c899a-ce92-443b-9998-c50484c2ba11,BUS291NW,"Stadium Ave & Salisbury St (NW Corner) - BUS291NW","Stadium Ave & Salisbury St (NW Corner) BUS291NW",40.4308580118929,-86.905743146285,0
aea569c3-680a-4781-bf26-410e7079e95b,BUS636NW,"Dehart St & Salisbury St (NW Corner) - BUS636NW","Dehart St & Salisbury St (NW Corner) BUS636NW",40.4327087362235,-86.9058021548869,0
f4b3a3c8-02c8-4e9f-8543-860f2c604be9,BUS337S,"(South of) Grant St & Salisbury St - BUS337S","(South of) Grant St & Salisbury St BUS337S",40.4415533209773,-86.9105268663482,0
ae91e65f-2356-4cd9-9eb9-515bf9096b46,BUS136,"Browning St & Cumberland Ave (SW Corner) - BUS136","Browning St & Cumberland Ave (SW Corner) BUS136",40.4604307091493,-86.9213857901922,0
a4b504db-f81e-4f93-bf99-3e1bdc8e2a42,BUS365NW,"Lindberg Rd & Salisbury St (NW Corner) - BUS365NW","Lindberg Rd & Salisbury St (NW Corner) BUS365NW",40.4457979169964,-86.9142497726828,0
1d27d6a8-f8ba-4c7e-9747-04bcf790afa0,BUS455S,"(East of) Salem Courthouse on Cumberland - BUS455S","(East of) Salem Courthouse on Cumberland BUS455S",40.4604991054833,-86.9274006442666,0
6b406bee-8080-4034-a8c4-4d1e4ef1d790,BUS224,"Leslie Ave & Salisbury St (NW Corner) - BUS224","Leslie Ave & Salisbury St (NW Corner) BUS224",40.4367454610315,-86.9061012212098,0
4b0dea63-3574-4e84-8ca3-ee6b29071185,BUS149,"Kent Ave & Salisbury St (SW Corner) - BUS149","Kent Ave & Salisbury St (SW Corner) BUS149",40.4547269913392,-86.9158067951087,0
873c7c1f-e1d0-4589-bd8b-2d1e99823104,BUS345,"Lilly Hall on State St - BUS345","Lilly Hall on State St BUS345",40.4241203024459,-86.9178345452448,0
697cdcf1-3ab8-4e10-b742-a82daec1dcdd,BUS293,"(South of) Navajo St & Salisbury St - BUS293","(South of) Navajo St & Salisbury St BUS293",40.451639768579,-86.9158389816188,0
3ff6c864-8b47-4ae4-b242-0bab2ffe3f47,BUS634NE,"Stadium Ave & Grant St (NE Corner) - BUS634NE","Stadium Ave & Grant St (NE Corner) BUS634NE",40.4308969039259,-86.9103404528106,0
0b20ab64-7fa7-46bc-bd6e-8946fb35f0bf,BUS635NE,"Vine St & Stadium Ave (NE Corner) - BUS635NE","Vine St & Stadium Ave (NE Corner) BUS635NE",40.4308620352067,-86.908106172568,0
ea25bb67-6eef-49f0-9a41-1f42ac7fac35,BUS333NW,"Meridian St & Salisbury St (NW Corner) - BUS333NW","Meridian St & Salisbury St (NW Corner) BUS333NW",40.4352179429065,-86.9058812800575,0
9b848968-51d2-4bff-aa29-0fbe56d333db,BUS924,"(South of) Riley Ln & Salisbury St - BUS924",,40.4432189728748,-86.9128845282128,0
999a41f8-2ed7-4dd5-85fd-a1499ef866bc,BUS633NW,"Sycamore Ln & Salisbury St (NW Corner) - BUS633NW","Sycamore Ln & Salisbury St (NW Corner) BUS633NW",40.4480509727032,-86.9158242294684,0
8599d3ee-67ea-4d6b-9268-b000177192ae,BUS439,"(South of) Russell St & Stadium Ave - BUS439","(South of) Russell St & Stadium Ave BUS439",40.4312214512361,-86.919225270702,0
0b7fde8c-c9d4-4d3a-b0cf-920c1a333a2a,BUS511SE,"(East of) Kent Ave & Cumberland Ave - BUS511SE","(East of) Kent Ave & Cumberland Ave BUS511SE",40.4604642367639,-86.9300774890231,0
95ae452a-1abe-43b2-8450-b6cbb057c7a1,BUS576,"Hawkins Hall on Wood St (South Side) - BUS576","Hawkins Hall on Wood St (South Side) BUS576",40.422111327774,-86.9118411488438,0
7fe73491-b865-44e9-900e-e72e4c25992f,BUS313SW,"Marsteller St & State St (SW Corner) - BUS313SW","Marsteller St & State St (SW Corner) BUS313SW",40.4240411772753,-86.9138018437506,0
735efe38-5817-4985-83a5-029aff4dd226,BUS356,"Romig St & 3rd St (SW Corner) - BUS356","Romig St & 3rd St (SW Corner) BUS356",40.413793797123,-86.8942834075858,0
0d8e33be-7e19-4fa9-9fa9-a5d213ab305a,BUS648,"Alabama St & 3rd St (SW Corner) - BUS648","BUS648",40.4163499424666,-86.8943746026978,0
474ecddb-a545-4e32-9f0d-0fe880a9f008,BUS237,"Pay Less on Old US 231 S (at Shelter) - BUS237","Pay Less on Old US 231 S (at Shelter) BUS237",40.385567,-86.904553,0
162fad83-3311-4032-b4ec-b163e2c52cfa,BUS911,"Joseph St & Washington St (NW Corner) - BUS911",,40.4082402830267,-86.8966276584046,0
d78194e2-404a-4134-982e-32a711b34e61,BUS658,"CR 10 W & Twyckenham Blvd (SW Corner) - BUS658",,40.3846301367659,-86.906809324432,0
c6012bc3-ded1-4923-b560-275cfa37e77c,BUS212,"Claystone at the Crossing Apts (at Shelter)-BUS212",,40.3870012096763,-86.9121241219118,0
7d00e735-34d4-44ac-b5be-c0549f36a0a4,BUS261,"(North of) Teal Rd & 4th St - BUS261","(North of) Teal Rd & 4th St BUS261",40.3963701663238,-86.8955681857805,0
22d3e594-e46a-4dc2-9744-8dbc4df5207e,BUS254,"Anderson Furniture on Elston Rd - BUS254","Anderson Furniture on Elston Rd BUS254",40.3925842280736,-86.9038146378883,0
11a681a3-6c02-431c-89c5-29785c8d0f0f,BUS121NW,"Murphy St & 4th St (NW Corner) - BUS121NW","Murphy St & 4th St (NW Corner) BUS121NW",40.4035893323177,-86.8932628269948,0
e4b3136a-ba2e-445c-8154-25868a8243d8,BUS424,"(East of) Holloway Dr & Owen St - BUS424","(East of) Holloway Dr & Owen St BUS424",40.4050015154482,-86.8974430499937,0
17d426c4-b4c5-4b46-bdde-2b2a44023b6d,BUS264W,"Montefiore St & 4th St (NW Corner) - BUS264W","Montefiore St & 4th St (NW Corner) BUS264W",40.4018807650733,-86.8932628269948,0
c90a192b-f51a-45fe-ac7d-010e329b9c87,BUS912,"2nd St & Owen St (SW Corner) - BUS912",,40.405044430795,-86.8953844544521,0
3c9d9459-9bac-4c94-9563-1dea4c8ed7ac,BUS211,"(East of) Old Romney Rd & Twyckenham Blvd - BUS211","(East of) Old Romney Rd & Twyckenham Blvd BUS211",40.3846743932172,-86.9107360786638,0
7bfcb107-5541-4151-b7ce-edb3c03d544d,BUS653NE,"Windy Hill Dr & Old US 231S (NE Corner) - BUS653NE",,40.3944698211235,-86.9001815855611,0
bc3a4669-c6a2-4611-b83b-d7bef62dd1df,BUS270,"(West of) Beck Ln & Elston Rd - BUS270","(West of) Beck Ln & Elston Rd BUS270",40.3931005533398,-86.9101674503188,0
7004755e-f214-45fb-a1f0-040dd2abb9c1,BUS652W,"Williams Ridge/Saw Mill Rd & 4th St - BUS652W",,40.3989249705628,-86.89415600265,0
08641de2-556f-4e11-8d4a-c0969e493342,BUS649,"Fountain St & 3rd St (SW Corner) - BUS649",,40.4126793392109,-86.8942767020629,0
7d66309a-0250-42db-84b5-ff345c2accd4,BUS657,"(South of) Holloway Dr & Washington St - BUS657",,40.4067918900723,-86.8976831077148,0
e6b7026e-28d0-4aca-867c-34f6a48d1f6f,BUS654,"Powder House Ln & Elston Rd (NE Corner) - BUS654",,40.3928765888737,-86.9072639588871,0
84b642ac-4969-49cc-a12d-6db349415255,BUS147,"Old Romney Rd & Elston Rd (NE Corner) - BUS147","Old Romney Rd & Elston Rd (NE Corner) BUS147",40.393396,-86.913419,0
fa128641-043c-4e3d-9ef8-a5107360d971,BUS395SW,"Owen St & 4th St (SW Corner) - BUS395SW","Owen St & 4th St (SW Corner) BUS395SW",40.4049813988794,-86.8932225938572,0
213c015c-508f-439c-b0cf-c56f8dbce8b6,BUS310,"Kossuth St & 3rd St (NW Corner) - BUS310","Kossuth St & 3rd St (NW Corner) BUS310",40.4099662846307,-86.8943062063638,0
a8e82502-c7aa-49d8-be94-c9d56114040f,BUS655,"Elston Point Apts on Elston Rd(NE Corner) - BUS655","Elston Point Apts on Elston Rd (NE Corner) - BUS655",40.393363,-86.91248,0
c134a57c-35ac-4f34-98e7-45d7c830f0b9,BUS522,"(West of) Salisbury St & Williams St - BUS522","(West of) Salisbury St & Williams St BUS522",40.4184916864927,-86.9080310707111,0
f1fb6f06-b09f-4366-ae3b-3ebc68d9ff6b,BUS294,"(South of) Grant St & Harrison St - BUS294","(South of) Grant St & Harrison St BUS294",40.4202378046654,-86.9102076834564,0
00d339aa-637e-4cba-8112-1bebf2f2a882,BUS186,"River Rd & Williams St (NW Corner) - BUS186","River Rd & Williams St (NW Corner) BUS186",40.4184822987606,-86.9066094998485,0
0ce7e368-83fb-44f3-a8c4-28c34f0088da,BUS154,"Young Hall on Grant St - BUS154","Young Hall on Grant St BUS154",40.423216397954,-86.9102733975812,0
000b9284-8daf-40c9-864e-eb9771151a25,BUS290,"Grant St & Williams St (NE Corner) - BUS290","Grant St & Williams St (NE Corner) BUS290",40.418565447245,-86.9101768380509,0
5fc77fed-84cd-4b33-acde-0830016aff5b,BUS320,"Grant St & Wood St (SE Corner) - BUS320","Grant St & Wood St (SE Corner) BUS320",40.4220845056823,-86.9102854675225,0
d23d5458-d9dd-4306-9a70-292bae033f34,BUS489,"Wood St & River Rd (SW Corner) - BUS489","Wood St & River Rd (SW Corner) BUS489",40.4206347716233,-86.9053475204317,0
e3edeed4-7b3d-4c26-af61-c4f9a4aab28e,BUS228,"(North of) Beck Ln & Old US 231 S - BUS228","(North of) Beck Ln & Old US 231 S BUS228",40.3886065118674,-86.9043805840242,0
7ba10916-9e0c-4392-8d45-9a027eae49bc,BUS910,"Valley Plaza on 4th St (South Driveway) - BUS910",,40.396281653421,-86.8952744838759,0
afc77167-3e91-4f62-9b3b-de1bb74ef4a3,BUS194,"Fountain St & 4th St (SE Corner) - BUS194","Fountain St & 4th St (SE Corner) BUS194",40.4126538582238,-86.8929248686388,0
2fbe1980-2f91-4422-839a-cc6d4cc68bae,BUS197,"Village Pantry on 4th St - BUS197","Village Pantry on 4th St BUS197",40.4063868764869,-86.8929195042205,0
7958bfc1-8008-4729-a2ff-25001e79ae14,BUS148,"Thise Ct & 4th St (SE Corner) - BUS148","Thise Ct & 4th St (SE Corner) BUS148",40.3989947080013,-86.8939883645766,0
6805f8b6-a940-4df7-8194-3567d27e6b8b,BUS907,"Taylor Transmission on Old US 231 S - BUS907",,40.3952718016667,-86.8967094657844,0
505d3ac8-789a-461a-a46b-67ca1f7773e2,BUS199,"(North of) SR 25 & Old US 231S - BUS199","(North of) SR 25 & Old US 231S BUS199",40.3903365367852,-86.9039111974186,0
ae674d31-9ee1-4119-a262-cdad01361a35,BUS653SW,"Windy Hill Dr & Old US 231S (SW Corner) - BUS653SW",,40.3941586848592,-86.9002969205556,0
90fc960e-c9fb-40b8-aacf-b84da50cf11d,BUS258,"(South of) Elston Rd & Old US 231 S - BUS258","(South of) Elston Rd & Old US 231 S BUS258",40.3917634720662,-86.9031682254772,0
ccb2edf9-4ca5-4569-b6c5-1fb414485136,BUS109,"(North of) Romig St & 4th St - BUS109","(North of) Romig St & 4th St BUS109",40.413992280602,-86.8929382796847,0
dd06a1e2-51f6-498c-83e4-0cd11ed51ca2,BUS264E,"(North of) Montefiore & 4th St - BUS264E","(North of) Montefiore & 4th St BUS264E",40.4016125441559,-86.8928269680039,0
d372a552-380d-4bf7-9ce9-67018897f98c,BUS395SE,"Owen St & 4th St (SE Corner) - BUS395SE","Owen St & 4th St (SE Corner) BUS395SE",40.4049961510298,-86.8927237029507,0
285bf3d3-5814-4c58-b641-7f55ae5da31e,BUS150,"Alabama & 4th St (SE Corner) - BUS150","Alabama & 4th St (SE Corner) BUS150",40.4163620124079,-86.8929798539269,0
2ff0d960-2aca-4537-86e3-b600e3478dd1,BUS652E,"Saw Mill Dr & 4th St (SE Corner) - BUS652E",,40.3978467224745,-86.8944684800189,0
9ff20a31-ec0c-4472-965d-47001bb52296,BUS240,"(South of) Fairmont St & 4th St - BUS240","(South of) Fairmont St & 4th St BUS240",40.40848972848,-86.8928967054425,0
30e3a43a-0a88-4625-b674-1f9f5d54bd14,BUS121SE,"Murphy St & 4th St (SE Corner) - BUS121SE","Murphy St & 4th St (SE Corner) BUS121SE",40.4032580794846,-86.8927840526571,0
c7b7e446-025f-4ce8-bdfe-7bb6fbf1976a,BUS324,"Lynn Hall on Harrison St - BUS324","Lynn Hall on Harrison St BUS324",40.4203102243131,-86.9150477299123,0
11eb03df-bab0-496b-9238-64b6810a925b,BUS415,"Purdue Airport Main Terminal - BUS415","Purdue Airport Main Terminal BUS415",40.4164049277547,-86.930915,0
b94de05e-bfab-40f4-bdf4-0ad6b44cf823,BUS269,"University St & Harrison St (SW Corner) - BUS269","University St & Harrison St (SW Corner) BUS269",40.4203383875095,-86.9161031792225,0
616c36d8-a0df-48d5-91ab-4b76e72ab018,BUS249,"Discovery Parking Lot - BUS249","Discovery Parking Lot BUS249",40.41951,-86.924008,0
abb8a0b6-6e78-4442-829d-3ce833c4eee4,BUS570,"Pao Hall on Marsteller St - BUS570","Pao Hall on Marsteller St BUS570",40.4224761082218,-86.913777703868,0
a2a78522-9db4-4334-b0bf-5064017c64b0,BUS440,"Russell Dr & Harrison St (SW Corner) - BUS440","Russell Dr & Harrison St (SW Corner) BUS440",40.4203745973333,-86.9197415959681,0
a889fa17-6800-4c62-916d-afb306b44c7d,BUS543SE,"Gates Rd & Nimitz Dr (SE Corner) - BUS543SE","Gates Rd & Nimitz Dr (SE Corner) BUS543SE",40.4208453250435,-86.9232190801632,0
7e13f723-e794-4499-b4a8-acfff4fcdf15,BUS146,"Aviation Technology Bldg - BUS146","Aviation Technology Bldg BUS146",40.4165001461804,-86.9295665281753,0
b43e22e6-4111-479a-a830-9d7a346cfe25,BUS389,"Beering Hall on University St - BUS389","Beering Hall on University St BUS389",40.425905,-86.916588,0
235076ee-fc6b-4d08-9921-b3ff9ffe753c,BUS107,"Jischke Dr & 3rd St (NE Corner) - BUS107","Jischke Dr & 3rd St (NE Corner) BUS107",40.427406008685,-86.9218176258694,0
326e148b-9b2a-45b2-a8dc-c9b42b8c7309,BUS491W,"McCutcheon Hall on McCutcheon - BUS491W","McCutcheon Hall on McCutcheon BUS491W",40.4256545260939,-86.9290126519807,0
13b86454-bd80-46a2-a54c-c6bf2d9ac88a,BUS486N,"Lawson Hall (at Shelter) - BUS486N","Lawson Hall (at Shelter) BUS486N",40.4272490994483,-86.9167455683199,0
29a47365-7f85-455a-bd31-15d62d755ff0,BUS456,"Purdue Village Bldgs149-151 - BUS456","Purdue Village Bldgs149-151 BUS456",40.4188913356597,-86.9255619898773,0
3cf8cb98-474d-4f1e-b86f-d76f0396ea20,BUS417SW,"Airport Rd & Nimitz Dr (SW Corner) - BUS417SW","Airport Rd & Nimitz Dr (SW Corner) BUS417SW",40.4222521437557,-86.9306783038782,0
cf8f8744-965d-43ff-bf14-5f7fffb2629f,BUS217,"Purdue Village Bldg 142 - BUS217","Purdue Village Bldg 142  BUS217",40.4198703420085,-86.9292433219697,0
fc5528fa-1e99-4f27-b30b-5e82c524e9ee,BUS470N,"Hillenbrand Hall on 3rd St - BUS470N","Hillenbrand Hall on 3rd St BUS470N",40.4274596528685,-86.9261172071765,0
54ced5c8-a5f3-4452-b451-717062f64702,BUS560NE,"Stone Hall on State St (NE Corner) - BUS560NE","Stone Hall on State St (NE Corner) BUS560NE",40.4242088153487,-86.9146507629544,0
702b5e72-5635-41a2-80df-99bad3175773,BUS332N," (West of) Russell St & 3rd St - BUS332N"," (West of) Russell St & 3rd St BUS332N",40.4273322479327,-86.9194157075534,0
3184cab3-c893-4ace-bd13-d38c4333a92b,BUS346,"(East of) McCutcheon Dr & State St - BUS346","(East of) McCutcheon Dr & State St BUS346",40.4242423429634,-86.9285016911329,0
19579110-3de6-44f7-981f-8fa630c50988,BUS520SW,"Jischke Dr & State St (SW Corner) - BUS520SW","Jischke Dr & State St (SW Corner) BUS520SW",40.4242155208716,-86.9217800749409,0
d67c3096-9c51-4e8f-bd4a-695dddc6e1f7,BUS897,"(South of) Windsor Dr & Northwestern - BUS897",,40.4478927223618,-86.9232043280127,0
9356ba94-02e0-4b7b-85ad-193594df7d12,BUS393,"SW Blackbird Farms Apt Buildings (E) - BUS393","SW Blackbird Farms Apt Buildings (E) BUS393",40.442921,-86.942472,0
879da764-f4d1-4ee7-b0b9-a86cf05f446e,BUS103,"Blackbird Farms on Kestral Blvd (@Shelter) -BUS103","Blackbird Farms on Kestral Blvd (@Shelter)  BUS103",40.4451769855724,-86.9420495296746,0
1de785f2-3b7c-4d28-afa1-ccacf75cba17,BUS394,"SW Blackbird Farms Apt Buildings (W) - BUS394","SW Blackbird Farms Apt Buildings (W) BUS394",40.442921,-86.942472,0
8d6006b1-4829-4252-92f4-4993bf64be79,BUS388,"(West of) Gates Rd & State St - BUS388","(West of) Gates Rd & State St BUS388",40.4242477073817,-86.9233585550403,0
b314047e-ee6c-49c4-8620-28bad6c367fb,BUS236W,"Blackbird Farms@ McCormick & Kestral - BUS236W","Blackbird Farms@ McCormick & Kestral BUS236W",40.4448484149485,-86.9437218870951,0
f63d9c22-94f7-460d-a299-a88fa5a7c089,BUS308,"Willowbrook Apts on Lindberg (at Shelter) - BUS308","Willowbrook Apts on Lindberg (at Shelter) BUS308",40.4460983244239,-86.9401330912193,0
01bb3ac0-be22-4f1f-bd31-e457f78f2ca6,BUS135,"Northwestern Ave & Grant St (SE Corner) - BUS135","Northwestern Ave & Grant St (SE Corner) BUS135",40.427721168263,-86.9103404528106,0
c651a05a-2193-4540-a8a6-99dc10b0aaf0,BUS161,"Yeager Rd & Northwestern Ave (NW Corner) - BUS161","Yeager Rd & Northwestern Ave (NW Corner) BUS161",40.4500451952246,-86.9249008253158,0
169fcd33-ab15-40d1-a18c-c34092dd6f4f,BUS463,"Lindberg Rd & Kestral Blvd (SE Corner) - BUS463","Lindberg Rd & Kestral Blvd (SE Corner)  BUS463",40.4459159342,-86.9366663358609,0
612d074d-15cb-4a47-a3b3-6bcd13f89cd2,BUS639,"McCormick Rd & Cherry Ln (NE Corner) - BUS639","McCormick Rd & Cherry Ln (NE Corner) BUS639",40.4387490712851,-86.9377003274977,0
5dc46d7e-21c3-424a-b8bc-7d101c9bb82d,BUS950,"Vine St & Wiggins St (SW Corner) - BUS950",,40.4266201213968,-86.908213460935,0
1986b73f-9f3e-47c5-b817-d2d18d238e83,BUS251W,"Stadium Ave & McCormick Rd (NW Corner) - BUS251W","Stadium Ave & McCormick Rd (NW Corner) BUS251W",40.4310980696141,-86.9326872785501,0
eb2e1a5c-9c5d-42a3-a413-90a64c2c4555,BUS162,"Neil Armstrong & Northwestern (NW Corner) - BUS162","Neil Armstrong & Northwestern (NW Corner) BUS162",40.4518851907185,-86.9266415790702,0
fcfbcdc3-5b06-42c9-8ff9-6f69998a1b3b,BUS402,"Littleton St & Wiggins St - BUS402","Littleton St & Wiggins St BUS402",40.4262607053673,-86.9037060084168,0
b1a6bce4-31f7-400a-ae24-71b0ecdd86e1,BUS906W,"Schwartz Tennis Cntr on McCormick - BUS906W",,40.4358643553176,-86.9359273872332,0
4ddf2c67-c806-4f90-9702-6f8811309857,BUS300,"McCormick Place Apts Lindberg (@ Shelter) - BUS300","McCormick Place Apts Lindberg (Shelter) BUS300",40.4461023477377,-86.9435260858253,0
5291eaa1-5ec1-4e4d-a6c9-4689df5d78d2,BUS501W,"State St/SR 26 & McCormick Rd - BUS501W","State St/SR 26 & McCormick Rd BUS501W",40.425552,-86.930617,0
3dbe3274-894f-47ca-80ca-fc6c0c670589,BUS106,"Kestral Blvd at Sandpiper (SW Corner) - BUS106","Kestral Blvd at Sandpiper (SW Corner) BUS106",40.4438412454034,-86.9382676147382,0
